timestamp,user,device,dest_domain,dest_category,http_method,bytes_out,process_name,user_agent
2026-01-22T11:22:15,peer2,corp-laptop-22,github.com,code_hosting,GET,19311,chrome.exe,Mozilla/5.0
2026-01-22T11:32:03,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,15845,chrome.exe,python-requests/2.x
2026-01-22T11:33:30,peer4,corp-laptop-22,onedrive-personal.example,personal_cloud_storage,GET,43049,chrome.exe,python-requests/2.x
2026-01-22T11:46:15,peer5,corp-workstation-7,artifact.orchid.example,internal,GET,6906,python,Mozilla/5.0
2026-01-22T11:46:37,peer2,corp-laptop-22,github.com,code_hosting,POST,33715,chrome.exe,Mozilla/5.0
2026-01-22T12:01:22,peer3,corp-laptop-22,mail.personal.example,webmail,GET,9464,chrome.exe,Mozilla/5.0
2026-01-22T12:05:54,peer3,corp-laptop-11,onedrive-personal.example,personal_cloud_storage,GET,22601,python,Mozilla/5.0
2026-01-22T12:37:01,peer5,corp-workstation-7,github.com,code_hosting,PUT,31237,chrome.exe,curl/8.0
2026-01-22T12:58:40,peer2,corp-laptop-11,dropbox.example,personal_cloud_storage,GET,36657,chrome.exe,Mozilla/5.0
2026-01-22T13:19:37,peer1,corp-laptop-14,docs.orchid.example,internal,POST,46988,chrome.exe,Mozilla/5.0
2026-01-22T13:21:53,peer3,corp-laptop-14,git.orchid.example,internal,GET,2980,chrome.exe,Mozilla/5.0
2026-01-22T13:24:48,peer2,corp-laptop-14,drive.personal.example,personal_cloud_storage,PUT,42445,python,Mozilla/5.0
2026-01-22T13:34:49,peer1,corp-laptop-14,onedrive-personal.example,personal_cloud_storage,GET,12646,python,Mozilla/5.0
2026-01-22T13:44:53,engineer.a,corp-laptop-14,mail.personal.example,webmail,POST,24042,chrome.exe,Mozilla/5.0
2026-01-22T15:04:42,peer5,corp-workstation-7,drive.personal.example,personal_cloud_storage,GET,38465,chrome.exe,Mozilla/5.0
2026-01-22T15:57:50,peer5,corp-laptop-11,onedrive-personal.example,personal_cloud_storage,GET,44431,chrome.exe,Mozilla/5.0
2026-01-22T16:07:52,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,4495,git,Mozilla/5.0
2026-01-22T16:34:06,peer3,corp-laptop-11,github.com,code_hosting,GET,32897,curl,Mozilla/5.0
2026-01-22T16:41:30,peer3,corp-laptop-22,github.com,code_hosting,POST,21603,chrome.exe,Mozilla/5.0
2026-01-22T16:42:55,peer1,corp-workstation-7,github.com,code_hosting,GET,4398,chrome.exe,Mozilla/5.0
2026-01-22T16:43:16,peer1,corp-laptop-22,onedrive-personal.example,personal_cloud_storage,GET,20058,chrome.exe,python-requests/2.x
2026-01-22T17:03:34,peer3,corp-laptop-22,intranet.orchid.example,internal,GET,10944,chrome.exe,Mozilla/5.0
2026-01-22T17:10:06,peer5,corp-laptop-22,git.orchid.example,internal,GET,3751,chrome.exe,Mozilla/5.0
2026-01-22T17:26:34,peer2,corp-workstation-7,intranet.orchid.example,internal,GET,45671,chrome.exe,Mozilla/5.0
2026-01-22T17:35:26,peer3,corp-laptop-22,git.orchid.example,internal,GET,23909,chrome.exe,curl/8.0
2026-01-22T17:53:39,peer1,corp-laptop-14,docs.orchid.example,internal,GET,32591,chrome.exe,Mozilla/5.0
2026-01-22T17:57:45,peer3,corp-workstation-7,mail.personal.example,webmail,GET,3963,edge.exe,Mozilla/5.0
2026-01-22T18:22:36,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,41886,chrome.exe,Mozilla/5.0
2026-01-22T18:26:19,peer4,corp-laptop-14,box.example,personal_cloud_storage,GET,30126,curl,python-requests/2.x
2026-01-22T18:46:01,peer3,corp-workstation-7,mail.personal.example,webmail,GET,13564,curl,Mozilla/5.0
2026-01-22T18:58:05,peer4,corp-laptop-11,mail.personal.example,webmail,GET,38594,curl,Mozilla/5.0
2026-01-22T19:00:43,engineer.a,corp-workstation-7,git.orchid.example,internal,GET,2191,curl,Mozilla/5.0
2026-01-22T19:02:01,engineer.a,corp-workstation-7,onedrive-personal.example,personal_cloud_storage,GET,10121,chrome.exe,Mozilla/5.0
2026-01-22T19:59:43,peer4,corp-workstation-7,drive.personal.example,personal_cloud_storage,GET,41274,chrome.exe,Mozilla/5.0
2026-01-22T20:02:08,peer5,corp-laptop-11,box.example,personal_cloud_storage,GET,35326,chrome.exe,Mozilla/5.0
2026-01-22T20:09:20,peer3,corp-laptop-11,drive.personal.example,personal_cloud_storage,GET,25184,chrome.exe,Mozilla/5.0
2026-01-22T20:14:50,peer3,corp-laptop-14,github.com,code_hosting,GET,8201,python,curl/8.0
2026-01-22T20:16:46,peer2,corp-laptop-22,onedrive-personal.example,personal_cloud_storage,PUT,49373,chrome.exe,Mozilla/5.0
2026-01-22T20:37:57,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,2664,chrome.exe,Mozilla/5.0
2026-01-22T20:45:16,peer3,corp-laptop-22,stackoverflow.com,web,POST,8403,git,python-requests/2.x
2026-01-22T21:24:39,peer1,corp-laptop-22,intranet.orchid.example,internal,GET,35431,chrome.exe,Mozilla/5.0
2026-01-22T21:36:15,peer5,corp-laptop-22,stackoverflow.com,web,GET,13813,chrome.exe,Mozilla/5.0
2026-01-22T21:36:32,peer5,corp-workstation-7,github.com,code_hosting,GET,12301,chrome.exe,Mozilla/5.0
2026-01-22T22:17:35,peer4,corp-laptop-22,drive.personal.example,personal_cloud_storage,GET,22239,python,Mozilla/5.0
2026-01-22T22:36:09,engineer.a,corp-laptop-14,box.example,personal_cloud_storage,GET,38900,git,Mozilla/5.0
2026-01-22T22:38:51,peer5,corp-workstation-7,artifact.orchid.example,internal,POST,34121,chrome.exe,Mozilla/5.0
2026-01-22T22:58:24,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,763,chrome.exe,Mozilla/5.0
2026-01-22T23:19:33,engineer.a,corp-laptop-22,git.orchid.example,internal,GET,25422,chrome.exe,Mozilla/5.0
2026-01-22T23:24:58,peer5,corp-workstation-7,dropbox.example,personal_cloud_storage,GET,48572,chrome.exe,Mozilla/5.0
2026-01-22T23:40:10,peer1,corp-laptop-22,github.com,code_hosting,GET,3661,chrome.exe,Mozilla/5.0
2026-01-22T23:54:52,peer2,corp-workstation-7,dropbox.example,personal_cloud_storage,GET,6979,chrome.exe,Mozilla/5.0
2026-01-22T23:55:39,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,9437,chrome.exe,Mozilla/5.0
2026-01-23T00:19:35,peer3,corp-laptop-14,mail.personal.example,webmail,PUT,19404,edge.exe,Mozilla/5.0
2026-01-23T00:50:05,peer4,corp-laptop-14,dropbox.example,personal_cloud_storage,GET,12930,chrome.exe,curl/8.0
2026-01-23T01:12:31,peer1,corp-workstation-7,github.com,code_hosting,GET,21255,curl,Mozilla/5.0
2026-01-23T01:25:14,peer2,corp-workstation-7,artifact.orchid.example,internal,POST,4381,chrome.exe,Mozilla/5.0
2026-01-23T01:29:56,peer4,corp-laptop-11,onedrive-personal.example,personal_cloud_storage,GET,18311,chrome.exe,Mozilla/5.0
2026-01-23T02:08:39,peer5,corp-laptop-11,onedrive-personal.example,personal_cloud_storage,GET,16247,chrome.exe,Mozilla/5.0
2026-01-23T02:15:18,peer4,corp-workstation-7,github.com,code_hosting,GET,32558,chrome.exe,python-requests/2.x
2026-01-23T02:15:50,peer2,corp-laptop-14,onedrive-personal.example,personal_cloud_storage,POST,8181,curl,Mozilla/5.0
2026-01-23T02:17:34,peer1,corp-workstation-7,onedrive-personal.example,personal_cloud_storage,GET,2334,chrome.exe,Mozilla/5.0
2026-01-23T02:19:59,peer2,corp-laptop-11,git.orchid.example,internal,PUT,27887,chrome.exe,Mozilla/5.0
2026-01-23T02:26:14,peer4,corp-workstation-7,github.com,code_hosting,GET,28984,chrome.exe,Mozilla/5.0
2026-01-23T02:38:00,peer4,corp-workstation-7,drive.personal.example,personal_cloud_storage,GET,28042,edge.exe,Mozilla/5.0
2026-01-23T02:43:39,peer5,corp-laptop-14,github.com,code_hosting,GET,5815,edge.exe,python-requests/2.x
2026-01-23T03:17:39,peer4,corp-laptop-11,stackoverflow.com,web,POST,6210,chrome.exe,Mozilla/5.0
2026-01-23T03:19:27,peer3,corp-laptop-22,stackoverflow.com,web,GET,16123,chrome.exe,Mozilla/5.0
2026-01-23T03:30:52,peer2,corp-workstation-7,git.orchid.example,internal,GET,21256,curl,Mozilla/5.0
2026-01-23T04:04:40,peer4,corp-laptop-22,artifact.orchid.example,internal,GET,5611,edge.exe,Mozilla/5.0
2026-01-23T04:10:45,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,3474,python,Mozilla/5.0
2026-01-23T04:42:50,peer3,corp-laptop-14,github.com,code_hosting,POST,25160,chrome.exe,Mozilla/5.0
2026-01-23T05:02:08,peer4,corp-laptop-22,box.example,personal_cloud_storage,GET,32072,chrome.exe,Mozilla/5.0
2026-01-23T05:06:22,peer5,corp-laptop-14,mail.personal.example,webmail,GET,47417,chrome.exe,Mozilla/5.0
2026-01-23T05:13:32,peer2,corp-laptop-22,onedrive-personal.example,personal_cloud_storage,GET,31408,git,Mozilla/5.0
2026-01-23T05:20:18,peer1,corp-workstation-7,box.example,personal_cloud_storage,GET,10385,chrome.exe,Mozilla/5.0
2026-01-23T05:25:14,peer4,corp-workstation-7,drive.personal.example,personal_cloud_storage,GET,24898,curl,python-requests/2.x
2026-01-23T05:45:26,peer1,corp-laptop-14,box.example,personal_cloud_storage,GET,4617,chrome.exe,Mozilla/5.0
2026-01-23T06:15:23,peer1,corp-laptop-14,mail.personal.example,webmail,GET,4477,git,Mozilla/5.0
2026-01-23T06:15:33,peer5,corp-workstation-7,box.example,personal_cloud_storage,GET,41364,chrome.exe,Mozilla/5.0
2026-01-23T06:16:48,peer3,corp-laptop-14,git.orchid.example,internal,POST,41245,python,Mozilla/5.0
2026-01-23T06:43:17,peer1,corp-laptop-11,onedrive-personal.example,personal_cloud_storage,GET,16930,curl,Mozilla/5.0
2026-01-23T07:26:22,peer2,corp-laptop-14,mail.personal.example,webmail,GET,9534,chrome.exe,Mozilla/5.0
2026-01-23T07:49:33,peer3,corp-laptop-11,box.example,personal_cloud_storage,GET,30843,chrome.exe,Mozilla/5.0
2026-01-23T07:54:51,peer2,corp-laptop-14,drive.personal.example,personal_cloud_storage,GET,13928,git,Mozilla/5.0
2026-01-23T08:07:04,peer4,corp-laptop-22,drive.personal.example,personal_cloud_storage,GET,44833,chrome.exe,Mozilla/5.0
2026-01-23T08:18:59,peer2,corp-workstation-7,intranet.orchid.example,internal,GET,21607,chrome.exe,Mozilla/5.0
2026-01-23T08:22:47,peer3,corp-laptop-14,dropbox.example,personal_cloud_storage,GET,36061,chrome.exe,Mozilla/5.0
2026-01-23T08:26:26,peer5,corp-laptop-11,mail.personal.example,webmail,POST,23385,chrome.exe,Mozilla/5.0
2026-01-23T09:50:52,peer4,corp-laptop-14,docs.orchid.example,internal,GET,45505,edge.exe,Mozilla/5.0
2026-01-23T10:08:36,peer1,corp-laptop-22,stackoverflow.com,web,GET,42670,chrome.exe,Mozilla/5.0
2026-01-23T10:26:44,peer2,corp-workstation-7,box.example,personal_cloud_storage,PUT,6286,chrome.exe,curl/8.0
2026-01-23T11:39:16,peer5,corp-workstation-7,dropbox.example,personal_cloud_storage,GET,44248,chrome.exe,Mozilla/5.0
2026-01-23T11:42:22,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,1466,chrome.exe,Mozilla/5.0
2026-01-23T11:57:32,peer5,corp-laptop-11,stackoverflow.com,web,GET,36921,chrome.exe,Mozilla/5.0
2026-01-23T12:11:58,peer5,corp-laptop-11,github.com,code_hosting,POST,11773,git,Mozilla/5.0
2026-01-23T12:35:58,peer2,corp-workstation-7,docs.orchid.example,internal,GET,32692,chrome.exe,Mozilla/5.0
2026-01-23T12:36:59,peer2,corp-laptop-14,mail.personal.example,webmail,GET,25232,chrome.exe,Mozilla/5.0
2026-01-23T12:39:47,peer1,corp-laptop-14,github.com,code_hosting,GET,2859,chrome.exe,Mozilla/5.0
2026-01-23T13:12:56,peer4,corp-laptop-14,intranet.orchid.example,internal,GET,31390,chrome.exe,Mozilla/5.0
2026-01-23T13:17:05,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,2810,chrome.exe,Mozilla/5.0
2026-01-23T13:25:42,peer2,corp-laptop-11,docs.orchid.example,internal,GET,15743,python,Mozilla/5.0
2026-01-23T13:43:56,peer1,corp-workstation-7,onedrive-personal.example,personal_cloud_storage,POST,10691,chrome.exe,Mozilla/5.0
2026-01-23T13:44:59,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,39641,git,Mozilla/5.0
2026-01-23T13:51:51,peer2,corp-laptop-14,docs.orchid.example,internal,GET,9858,python,Mozilla/5.0
2026-01-23T14:05:35,peer4,corp-laptop-14,git.orchid.example,internal,GET,40985,chrome.exe,Mozilla/5.0
2026-01-23T15:00:59,peer4,corp-workstation-7,stackoverflow.com,web,GET,12861,curl,Mozilla/5.0
2026-01-23T15:08:40,peer5,corp-laptop-14,git.orchid.example,internal,GET,49275,chrome.exe,Mozilla/5.0
2026-01-23T15:21:38,peer5,corp-laptop-11,github.com,code_hosting,GET,27637,edge.exe,Mozilla/5.0
2026-01-23T15:22:29,peer2,corp-laptop-22,mail.personal.example,webmail,GET,35160,chrome.exe,python-requests/2.x
2026-01-23T15:31:50,peer3,corp-laptop-22,artifact.orchid.example,internal,GET,31836,chrome.exe,curl/8.0
2026-01-23T15:38:16,peer1,corp-laptop-22,docs.orchid.example,internal,GET,17962,chrome.exe,Mozilla/5.0
2026-01-23T15:45:39,peer5,corp-workstation-7,drive.personal.example,personal_cloud_storage,GET,6872,chrome.exe,Mozilla/5.0
2026-01-23T15:52:57,peer5,corp-workstation-7,docs.orchid.example,internal,GET,15121,curl,Mozilla/5.0
2026-01-23T16:28:48,peer1,corp-laptop-14,stackoverflow.com,web,GET,16521,curl,Mozilla/5.0
2026-01-23T16:29:54,peer2,corp-laptop-22,dropbox.example,personal_cloud_storage,GET,19696,chrome.exe,Mozilla/5.0
2026-01-23T16:55:09,peer1,corp-laptop-11,dropbox.example,personal_cloud_storage,GET,17488,chrome.exe,Mozilla/5.0
2026-01-23T17:24:33,peer3,corp-laptop-11,artifact.orchid.example,internal,GET,28677,edge.exe,Mozilla/5.0
2026-01-23T17:26:13,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,48736,python,Mozilla/5.0
2026-01-23T17:44:56,engineer.a,corp-laptop-11,box.example,personal_cloud_storage,GET,12872,chrome.exe,curl/8.0
2026-01-23T17:47:20,peer5,corp-laptop-22,intranet.orchid.example,internal,GET,10167,chrome.exe,Mozilla/5.0
2026-01-23T18:00:01,peer5,corp-laptop-11,artifact.orchid.example,internal,GET,35329,chrome.exe,curl/8.0
2026-01-23T18:15:21,peer5,corp-workstation-7,mail.personal.example,webmail,GET,839,chrome.exe,Mozilla/5.0
2026-01-23T18:27:46,peer1,corp-laptop-22,intranet.orchid.example,internal,GET,29473,chrome.exe,Mozilla/5.0
2026-01-23T18:33:41,peer4,corp-laptop-22,box.example,personal_cloud_storage,POST,47121,chrome.exe,Mozilla/5.0
2026-01-23T18:36:54,peer1,corp-laptop-22,mail.personal.example,webmail,GET,40432,curl,curl/8.0
2026-01-23T18:39:09,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,40725,chrome.exe,Mozilla/5.0
2026-01-23T19:45:14,peer2,corp-laptop-11,docs.orchid.example,internal,GET,21168,chrome.exe,Mozilla/5.0
2026-01-23T19:59:16,peer3,corp-laptop-14,intranet.orchid.example,internal,GET,28464,python,Mozilla/5.0
2026-01-23T20:21:31,engineer.a,corp-laptop-11,onedrive-personal.example,personal_cloud_storage,GET,42013,chrome.exe,Mozilla/5.0
2026-01-23T20:29:38,peer4,corp-laptop-22,dropbox.example,personal_cloud_storage,POST,9137,chrome.exe,Mozilla/5.0
2026-01-23T20:57:36,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,14255,edge.exe,Mozilla/5.0
2026-01-23T21:00:29,peer2,corp-laptop-11,artifact.orchid.example,internal,GET,18399,chrome.exe,Mozilla/5.0
2026-01-23T21:27:27,peer2,corp-workstation-7,mail.personal.example,webmail,GET,47670,git,Mozilla/5.0
2026-01-23T21:52:38,engineer.a,corp-laptop-22,docs.orchid.example,internal,GET,3183,chrome.exe,Mozilla/5.0
2026-01-23T22:05:49,peer1,corp-laptop-11,docs.orchid.example,internal,GET,36110,chrome.exe,curl/8.0
2026-01-23T22:13:52,peer1,corp-laptop-22,dropbox.example,personal_cloud_storage,GET,27327,curl,Mozilla/5.0
2026-01-23T22:16:32,peer4,corp-laptop-22,intranet.orchid.example,internal,GET,42462,git,Mozilla/5.0
2026-01-23T22:25:15,peer5,corp-laptop-11,stackoverflow.com,web,GET,47931,git,Mozilla/5.0
2026-01-23T22:38:16,peer4,corp-workstation-7,github.com,code_hosting,POST,19016,chrome.exe,Mozilla/5.0
2026-01-23T23:00:48,peer1,corp-laptop-11,git.orchid.example,internal,GET,22352,chrome.exe,Mozilla/5.0
2026-01-23T23:01:56,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,8924,python,Mozilla/5.0
2026-01-23T23:06:40,peer4,corp-laptop-14,github.com,code_hosting,GET,48364,chrome.exe,Mozilla/5.0
2026-01-23T23:28:44,peer5,corp-laptop-14,stackoverflow.com,web,GET,5338,python,Mozilla/5.0
2026-01-23T23:35:08,peer5,corp-laptop-22,stackoverflow.com,web,GET,22101,edge.exe,Mozilla/5.0
2026-01-23T23:53:40,engineer.a,corp-laptop-14,github.com,code_hosting,GET,23854,python,Mozilla/5.0
2026-01-24T00:17:32,peer4,corp-workstation-7,git.orchid.example,internal,PUT,24489,chrome.exe,Mozilla/5.0
2026-01-24T00:18:31,peer5,corp-laptop-22,intranet.orchid.example,internal,POST,32789,chrome.exe,Mozilla/5.0
2026-01-24T00:27:46,peer3,corp-workstation-7,artifact.orchid.example,internal,POST,27967,git,Mozilla/5.0
2026-01-24T00:32:23,peer1,corp-workstation-7,artifact.orchid.example,internal,GET,3795,chrome.exe,Mozilla/5.0
2026-01-24T00:54:01,peer5,corp-laptop-22,stackoverflow.com,web,GET,18501,chrome.exe,python-requests/2.x
2026-01-24T00:58:25,peer4,corp-laptop-14,mail.personal.example,webmail,GET,15144,edge.exe,Mozilla/5.0
2026-01-24T01:02:47,peer1,corp-laptop-22,intranet.orchid.example,internal,GET,688,chrome.exe,curl/8.0
2026-01-24T01:05:30,peer2,corp-workstation-7,drive.personal.example,personal_cloud_storage,GET,26877,chrome.exe,Mozilla/5.0
2026-01-24T01:10:35,peer4,corp-laptop-11,drive.personal.example,personal_cloud_storage,GET,48964,chrome.exe,Mozilla/5.0
2026-01-24T01:13:24,peer4,corp-laptop-22,dropbox.example,personal_cloud_storage,POST,12361,edge.exe,Mozilla/5.0
2026-01-24T01:29:29,engineer.a,corp-workstation-7,dropbox.example,personal_cloud_storage,GET,2280,chrome.exe,Mozilla/5.0
2026-01-24T01:50:31,peer4,corp-laptop-14,onedrive-personal.example,personal_cloud_storage,GET,44051,git,Mozilla/5.0
2026-01-24T02:06:02,engineer.a,corp-workstation-7,docs.orchid.example,internal,GET,4309,chrome.exe,curl/8.0
2026-01-24T02:29:34,peer2,corp-laptop-11,dropbox.example,personal_cloud_storage,GET,5304,chrome.exe,Mozilla/5.0
2026-01-24T03:52:18,engineer.a,corp-workstation-7,box.example,personal_cloud_storage,GET,30609,chrome.exe,curl/8.0
2026-01-24T04:55:58,peer5,corp-laptop-11,artifact.orchid.example,internal,GET,1799,curl,curl/8.0
2026-01-24T04:58:08,peer5,corp-laptop-11,github.com,code_hosting,GET,44536,chrome.exe,Mozilla/5.0
2026-01-24T05:39:29,peer3,corp-workstation-7,stackoverflow.com,web,POST,16164,chrome.exe,Mozilla/5.0
2026-01-24T05:45:26,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,35513,chrome.exe,python-requests/2.x
2026-01-24T05:50:18,engineer.a,corp-laptop-14,dropbox.example,personal_cloud_storage,GET,832,chrome.exe,Mozilla/5.0
2026-01-24T05:57:12,peer5,corp-laptop-11,stackoverflow.com,web,GET,33701,chrome.exe,Mozilla/5.0
2026-01-24T06:19:11,peer1,corp-laptop-14,drive.personal.example,personal_cloud_storage,PUT,30272,git,Mozilla/5.0
2026-01-24T06:23:37,engineer.a,corp-laptop-14,onedrive-personal.example,personal_cloud_storage,GET,23715,chrome.exe,Mozilla/5.0
2026-01-24T06:27:11,peer1,corp-laptop-14,artifact.orchid.example,internal,PUT,40762,chrome.exe,Mozilla/5.0
2026-01-24T06:32:58,peer5,corp-laptop-14,git.orchid.example,internal,GET,4167,chrome.exe,Mozilla/5.0
2026-01-24T06:35:55,peer1,corp-laptop-22,artifact.orchid.example,internal,PUT,49180,curl,curl/8.0
2026-01-24T06:39:24,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,40024,chrome.exe,Mozilla/5.0
2026-01-24T06:55:25,peer4,corp-workstation-7,mail.personal.example,webmail,GET,27119,chrome.exe,Mozilla/5.0
2026-01-24T07:03:03,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,9729,chrome.exe,Mozilla/5.0
2026-01-24T07:17:10,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,32229,chrome.exe,Mozilla/5.0
2026-01-24T07:20:11,peer5,corp-workstation-7,box.example,personal_cloud_storage,GET,46122,chrome.exe,Mozilla/5.0
2026-01-24T07:24:05,engineer.a,corp-workstation-7,drive.personal.example,personal_cloud_storage,GET,26845,curl,python-requests/2.x
2026-01-24T07:28:56,peer5,corp-laptop-14,artifact.orchid.example,internal,GET,34675,edge.exe,Mozilla/5.0
2026-01-24T07:32:01,engineer.a,corp-workstation-7,docs.orchid.example,internal,GET,43940,git,Mozilla/5.0
2026-01-24T07:33:23,peer1,corp-laptop-11,drive.personal.example,personal_cloud_storage,GET,27692,chrome.exe,Mozilla/5.0
2026-01-24T07:37:33,peer2,corp-laptop-22,dropbox.example,personal_cloud_storage,GET,15087,edge.exe,curl/8.0
2026-01-24T07:57:21,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,25120,chrome.exe,Mozilla/5.0
2026-01-24T08:23:54,peer5,corp-laptop-22,git.orchid.example,internal,POST,16789,chrome.exe,Mozilla/5.0
2026-01-24T08:24:50,peer1,corp-laptop-11,git.orchid.example,internal,GET,30539,git,curl/8.0
2026-01-24T08:28:28,peer1,corp-workstation-7,git.orchid.example,internal,GET,48351,chrome.exe,Mozilla/5.0
2026-01-24T09:16:07,peer4,corp-laptop-11,mail.personal.example,webmail,GET,26268,chrome.exe,Mozilla/5.0
2026-01-24T09:16:49,peer2,corp-laptop-22,github.com,code_hosting,GET,8294,chrome.exe,Mozilla/5.0
2026-01-24T09:20:44,peer1,corp-laptop-22,drive.personal.example,personal_cloud_storage,GET,33269,chrome.exe,curl/8.0
2026-01-24T09:25:58,peer2,corp-laptop-14,artifact.orchid.example,internal,POST,11741,chrome.exe,Mozilla/5.0
2026-01-24T09:33:00,peer3,corp-laptop-11,dropbox.example,personal_cloud_storage,GET,47790,edge.exe,Mozilla/5.0
2026-01-24T09:53:04,peer3,corp-laptop-22,docs.orchid.example,internal,GET,29986,chrome.exe,Mozilla/5.0
2026-01-24T09:53:10,peer1,corp-laptop-14,github.com,code_hosting,GET,42100,edge.exe,Mozilla/5.0
2026-01-24T09:56:16,peer5,corp-laptop-11,artifact.orchid.example,internal,GET,44520,chrome.exe,Mozilla/5.0
2026-01-24T10:01:52,engineer.a,corp-laptop-22,github.com,code_hosting,POST,22882,chrome.exe,curl/8.0
2026-01-24T10:07:14,peer5,corp-laptop-14,drive.personal.example,personal_cloud_storage,GET,16717,python,curl/8.0
2026-01-24T10:34:40,engineer.a,corp-laptop-14,mail.personal.example,webmail,GET,20173,chrome.exe,Mozilla/5.0
2026-01-24T10:45:56,peer2,corp-laptop-22,box.example,personal_cloud_storage,GET,8948,chrome.exe,Mozilla/5.0
2026-01-24T10:48:16,peer4,corp-laptop-14,docs.orchid.example,internal,GET,23934,chrome.exe,Mozilla/5.0
2026-01-24T10:59:08,peer5,corp-workstation-7,drive.personal.example,personal_cloud_storage,GET,20185,chrome.exe,Mozilla/5.0
2026-01-24T11:22:10,peer1,corp-laptop-11,artifact.orchid.example,internal,GET,10306,curl,Mozilla/5.0
2026-01-24T11:28:43,peer1,corp-laptop-11,onedrive-personal.example,personal_cloud_storage,GET,4709,chrome.exe,Mozilla/5.0
2026-01-24T11:49:55,peer1,corp-laptop-11,mail.personal.example,webmail,GET,15328,chrome.exe,Mozilla/5.0
2026-01-24T11:51:49,peer4,corp-laptop-14,box.example,personal_cloud_storage,GET,8817,chrome.exe,Mozilla/5.0
2026-01-24T12:38:24,peer3,corp-laptop-11,box.example,personal_cloud_storage,GET,31182,chrome.exe,python-requests/2.x
2026-01-24T12:50:25,peer4,corp-laptop-11,dropbox.example,personal_cloud_storage,GET,8140,git,Mozilla/5.0
2026-01-24T13:06:36,peer5,corp-laptop-11,onedrive-personal.example,personal_cloud_storage,GET,43194,chrome.exe,Mozilla/5.0
2026-01-24T13:15:21,engineer.a,corp-workstation-7,docs.orchid.example,internal,GET,37966,chrome.exe,Mozilla/5.0
2026-01-24T13:23:44,peer5,corp-workstation-7,box.example,personal_cloud_storage,GET,44933,chrome.exe,python-requests/2.x
2026-01-24T13:26:51,peer3,corp-laptop-14,drive.personal.example,personal_cloud_storage,GET,2725,chrome.exe,Mozilla/5.0
2026-01-24T13:32:51,peer5,corp-workstation-7,drive.personal.example,personal_cloud_storage,POST,6988,chrome.exe,Mozilla/5.0
2026-01-24T13:35:23,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,46475,chrome.exe,Mozilla/5.0
2026-01-24T14:09:43,peer1,corp-laptop-11,git.orchid.example,internal,GET,15497,chrome.exe,Mozilla/5.0
2026-01-24T14:17:44,peer1,corp-laptop-14,artifact.orchid.example,internal,GET,20969,python,Mozilla/5.0
2026-01-24T14:24:39,engineer.a,corp-laptop-14,github.com,code_hosting,GET,11337,chrome.exe,Mozilla/5.0
2026-01-24T14:46:27,peer5,corp-laptop-11,github.com,code_hosting,GET,3700,python,Mozilla/5.0
2026-01-24T14:53:00,peer3,corp-workstation-7,box.example,personal_cloud_storage,GET,25440,git,Mozilla/5.0
2026-01-24T15:10:22,peer3,corp-workstation-7,docs.orchid.example,internal,GET,46300,chrome.exe,Mozilla/5.0
2026-01-24T15:19:42,peer5,corp-laptop-22,intranet.orchid.example,internal,GET,13619,chrome.exe,python-requests/2.x
2026-01-24T15:41:17,peer2,corp-laptop-22,box.example,personal_cloud_storage,PUT,49798,chrome.exe,Mozilla/5.0
2026-01-24T16:25:20,engineer.a,corp-laptop-14,onedrive-personal.example,personal_cloud_storage,GET,27579,chrome.exe,Mozilla/5.0
2026-01-24T16:33:52,peer1,corp-workstation-7,artifact.orchid.example,internal,GET,16899,edge.exe,Mozilla/5.0
2026-01-24T17:03:34,peer2,corp-laptop-22,drive.personal.example,personal_cloud_storage,GET,15180,curl,curl/8.0
2026-01-24T17:54:07,peer1,corp-laptop-22,onedrive-personal.example,personal_cloud_storage,GET,32001,chrome.exe,Mozilla/5.0
2026-01-24T17:54:19,peer1,corp-laptop-22,drive.personal.example,personal_cloud_storage,GET,31962,chrome.exe,Mozilla/5.0
2026-01-24T18:10:22,engineer.a,corp-laptop-22,git.orchid.example,internal,GET,41222,chrome.exe,curl/8.0
2026-01-24T18:29:45,peer3,corp-laptop-14,artifact.orchid.example,internal,GET,30360,python,Mozilla/5.0
2026-01-24T18:47:19,peer5,corp-laptop-14,artifact.orchid.example,internal,GET,13438,curl,Mozilla/5.0
