timestamp,user,action,space,object_id,data_sensitivity,bytes,device,ip
2026-01-26T11:39:13,peer1,view,oncall-runbooks,DOC-0606,crown_jewel,15009,corp-workstation-7,10.11.245.65
2026-01-26T11:39:54,engineer.a,view,hpc-networking,DOC-0889,restricted,5674,corp-laptop-14,10.150.4.114
2026-01-26T11:40:14,engineer.a,view,accelerator-arch,DOC-0779,restricted,9953,corp-laptop-22,10.107.91.145
2026-01-26T11:42:54,engineer.a,view,hpc-networking,DOC-1056,restricted,7334,corp-laptop-22,10.4.112.198
2026-01-26T11:43:04,engineer.a,view,ai-orchestrator,DOC-0196,crown_jewel,6946,corp-laptop-14,10.63.214.205
2026-01-26T11:43:08,engineer.a,view,ai-orchestrator,DOC-0959,restricted,2821,corp-laptop-22,10.161.40.59
2026-01-26T11:43:56,engineer.a,view,hpc-networking,DOC-0208,restricted,15039,corp-laptop-14,10.179.184.216
2026-01-26T11:44:12,peer5,view,oncall-runbooks,DOC-1064,restricted,16464,corp-laptop-14,10.198.27.183
2026-01-26T11:45:39,engineer.a,view,ai-orchestrator,DOC-0761,restricted,12770,corp-laptop-14,10.231.89.11
2026-01-26T11:46:18,engineer.a,view,accelerator-arch,DOC-0924,restricted,2017,corp-laptop-11,10.215.148.184
2026-01-26T11:46:23,engineer.a,view,ai-orchestrator,DOC-0556,restricted,16718,corp-workstation-7,10.55.149.208
2026-01-26T11:46:32,engineer.a,view,ai-orchestrator,DOC-0507,restricted,16118,corp-laptop-14,10.174.106.5
2026-01-26T11:47:36,engineer.a,view,accelerator-arch,DOC-0306,restricted,18047,corp-laptop-22,10.162.70.232
2026-01-26T11:49:00,engineer.a,view,accelerator-arch,DOC-1079,crown_jewel,14908,corp-laptop-22,10.50.95.141
2026-01-26T11:52:04,engineer.a,view,hpc-networking,DOC-0691,restricted,12381,corp-laptop-22,10.176.76.66
2026-01-26T11:53:14,engineer.a,view,hpc-networking,DOC-0201,restricted,8377,corp-laptop-22,10.178.188.120
2026-01-26T11:54:09,peer4,view,oncall-runbooks,DOC-0100,restricted,8076,corp-workstation-7,10.230.64.51
2026-01-26T11:55:27,engineer.a,view,accelerator-arch,DOC-0192,restricted,17748,corp-laptop-22,10.121.77.73
2026-01-26T11:56:06,engineer.a,view,hpc-networking,DOC-0090,restricted,13269,corp-laptop-14,10.28.246.133
2026-01-26T11:56:07,engineer.a,view,hpc-networking,DOC-0728,restricted,9004,corp-workstation-7,10.234.221.211
2026-01-26T11:56:23,engineer.a,view,hpc-networking,DOC-0034,restricted,16163,corp-laptop-14,10.143.63.175
2026-01-26T11:58:11,engineer.a,view,ai-orchestrator,DOC-0573,restricted,18690,corp-laptop-14,10.189.10.144
2026-01-26T11:58:17,engineer.a,view,hpc-networking,DOC-0027,restricted,14072,corp-laptop-14,10.132.208.179
2026-01-26T12:00:01,engineer.a,view,accelerator-arch,DOC-0927,crown_jewel,18598,corp-laptop-14,10.70.187.66
2026-01-26T12:00:43,engineer.a,view,ai-orchestrator,DOC-0594,crown_jewel,2665,corp-laptop-14,10.208.9.73
2026-01-26T12:02:39,engineer.a,view,ai-orchestrator,DOC-0213,crown_jewel,15794,corp-laptop-11,10.178.61.49
2026-01-26T12:03:54,peer4,view,general-eng,DOC-0978,internal,9991,corp-laptop-14,10.190.124.13
2026-01-26T12:06:08,peer2,view,oncall-runbooks,DOC-1168,internal,18301,corp-workstation-7,10.114.67.210
2026-01-26T12:09:19,engineer.a,view,ai-orchestrator,DOC-0270,restricted,12375,corp-laptop-22,10.89.184.206
2026-01-26T12:09:42,engineer.a,view,ai-orchestrator,DOC-0829,crown_jewel,10828,corp-laptop-14,10.105.157.13
2026-01-26T12:09:55,engineer.a,view,accelerator-arch,DOC-0431,crown_jewel,18651,corp-laptop-14,10.13.18.3
2026-01-26T12:10:46,engineer.a,view,accelerator-arch,DOC-0146,restricted,2026,corp-laptop-22,10.151.149.22
2026-01-26T12:10:57,peer3,view,hpc-networking,DOC-0894,internal,3884,corp-workstation-7,10.31.87.160
2026-01-26T12:11:08,engineer.a,export,accelerator-arch,DOC-0883,restricted,14011035,corp-laptop-22,10.97.25.23
2026-01-26T12:15:14,engineer.a,view,accelerator-arch,DOC-0782,restricted,4574,corp-laptop-22,10.32.201.6
2026-01-26T12:15:22,engineer.a,view,ai-orchestrator,DOC-0924,restricted,14557,corp-laptop-14,10.73.226.204
2026-01-26T12:15:28,engineer.a,view,ai-orchestrator,DOC-0801,crown_jewel,8048,corp-laptop-14,10.77.116.227
2026-01-26T12:15:54,engineer.a,download,accelerator-arch,DOC-0176,restricted,8558932,corp-laptop-11,10.44.172.27
2026-01-26T12:17:03,peer2,view,ai-orchestrator,DOC-0678,restricted,13895,corp-laptop-11,10.70.162.121
2026-01-26T12:17:28,peer4,view,ai-orchestrator,DOC-0052,internal,9093,corp-laptop-14,10.137.156.51
2026-01-26T12:17:59,engineer.a,view,ai-orchestrator,DOC-0192,restricted,14487,corp-laptop-11,10.135.71.128
2026-01-26T12:18:37,engineer.a,view,hpc-networking,DOC-0453,restricted,9963,corp-laptop-11,10.183.93.103
2026-01-26T12:18:51,engineer.a,view,ai-orchestrator,DOC-0974,crown_jewel,10804,corp-workstation-7,10.153.209.242
2026-01-26T12:21:33,engineer.a,view,hpc-networking,DOC-1056,restricted,16092,corp-laptop-14,10.118.242.212
2026-01-26T12:23:04,peer5,view,ai-orchestrator,DOC-0326,internal,16551,corp-laptop-22,10.218.222.26
2026-01-26T12:23:23,peer5,view,general-eng,DOC-1090,internal,9421,corp-laptop-14,10.92.102.44
2026-01-26T12:25:17,engineer.a,view,accelerator-arch,DOC-0811,restricted,7445,corp-laptop-14,10.0.249.108
2026-01-26T12:25:42,engineer.a,view,accelerator-arch,DOC-0263,restricted,16713,corp-laptop-22,10.183.75.220
2026-01-26T12:26:07,peer1,view,general-eng,DOC-0038,internal,12853,corp-laptop-11,10.246.103.247
2026-01-26T12:26:09,engineer.a,download,ai-orchestrator,DOC-1059,restricted,38167340,corp-workstation-7,10.65.217.123
2026-01-26T12:26:44,peer1,view,oncall-runbooks,DOC-1036,internal,3495,corp-workstation-7,10.46.0.70
2026-01-26T12:26:58,engineer.a,view,hpc-networking,DOC-0426,restricted,11211,corp-laptop-22,10.56.25.59
2026-01-26T12:27:30,engineer.a,view,hpc-networking,DOC-0787,restricted,11432,corp-laptop-11,10.117.142.36
2026-01-26T12:29:11,peer5,view,general-eng,DOC-0470,crown_jewel,9533,corp-laptop-22,10.214.24.229
2026-01-26T12:29:15,engineer.a,view,accelerator-arch,DOC-0879,crown_jewel,3834,corp-workstation-7,10.73.89.45
2026-01-26T12:29:53,peer1,view,oncall-runbooks,DOC-0868,restricted,15766,corp-laptop-14,10.210.172.16
2026-01-26T12:33:32,peer1,view,oncall-runbooks,DOC-0263,restricted,15878,corp-laptop-22,10.167.198.110
2026-01-26T12:33:34,engineer.a,view,hpc-networking,DOC-0519,crown_jewel,19088,corp-workstation-7,10.219.67.78
2026-01-26T12:33:53,peer3,view,oncall-runbooks,DOC-0956,internal,4228,corp-laptop-14,10.224.13.248
2026-01-26T12:34:59,engineer.a,view,hpc-networking,DOC-0782,restricted,6262,corp-laptop-11,10.30.6.222
2026-01-26T12:36:59,peer5,view,general-eng,DOC-0954,internal,6873,corp-laptop-22,10.61.121.179
2026-01-26T12:37:13,engineer.a,view,hpc-networking,DOC-0028,restricted,7949,corp-laptop-14,10.42.196.233
2026-01-26T12:37:40,engineer.a,view,accelerator-arch,DOC-0354,restricted,9829,corp-laptop-14,10.194.187.248
2026-01-26T12:38:17,engineer.a,view,accelerator-arch,DOC-0746,crown_jewel,16109,corp-laptop-22,10.12.238.53
2026-01-26T12:39:41,engineer.a,view,hpc-networking,DOC-0558,crown_jewel,17249,corp-laptop-11,10.204.153.108
2026-01-26T12:40:25,engineer.a,view,hpc-networking,DOC-0697,restricted,2860,corp-workstation-7,10.154.27.89
2026-01-26T12:40:33,engineer.a,view,accelerator-arch,DOC-0420,crown_jewel,12743,corp-workstation-7,10.248.53.145
2026-01-26T12:41:01,engineer.a,view,ai-orchestrator,DOC-0450,restricted,7056,corp-workstation-7,10.36.55.55
2026-01-26T12:41:28,engineer.a,view,hpc-networking,DOC-0875,restricted,8470,corp-laptop-11,10.166.36.177
2026-01-26T12:41:40,engineer.a,view,accelerator-arch,DOC-0892,crown_jewel,15750,corp-laptop-22,10.162.251.239
2026-01-26T12:41:56,engineer.a,view,ai-orchestrator,DOC-1097,restricted,10069,corp-laptop-14,10.190.230.4
2026-01-26T12:42:10,engineer.a,view,accelerator-arch,DOC-0791,restricted,13750,corp-laptop-11,10.70.52.92
2026-01-26T12:43:18,peer3,view,general-eng,DOC-0603,internal,18415,corp-laptop-22,10.140.51.167
2026-01-26T12:43:21,engineer.a,view,accelerator-arch,DOC-0884,crown_jewel,16744,corp-workstation-7,10.144.0.85
2026-01-26T12:43:29,peer4,view,general-eng,DOC-1192,internal,2078,corp-laptop-14,10.170.164.29
2026-01-26T12:43:49,engineer.a,view,accelerator-arch,DOC-0071,restricted,5468,corp-laptop-14,10.42.132.93
2026-01-26T12:44:42,peer3,view,general-eng,DOC-1054,internal,9064,corp-laptop-14,10.228.239.165
2026-01-26T12:45:17,peer2,view,general-eng,DOC-1169,internal,11187,corp-laptop-11,10.188.73.254
2026-01-26T12:46:33,engineer.a,view,accelerator-arch,DOC-0795,restricted,7534,corp-laptop-22,10.65.177.185
2026-01-26T12:46:43,peer5,view,oncall-runbooks,DOC-0331,internal,10459,corp-workstation-7,10.142.29.172
2026-01-26T12:49:09,peer4,download,oncall-runbooks,DOC-0363,internal,2369134,corp-laptop-22,10.27.90.218
2026-01-26T12:49:32,engineer.a,view,ai-orchestrator,DOC-0404,restricted,5417,corp-laptop-22,10.111.189.90
2026-01-26T12:50:13,engineer.a,view,accelerator-arch,DOC-0864,restricted,14255,corp-laptop-11,10.173.153.254
2026-01-26T12:50:50,engineer.a,view,accelerator-arch,DOC-0372,restricted,14692,corp-workstation-7,10.77.133.81
2026-01-26T12:51:34,engineer.a,view,accelerator-arch,DOC-0082,restricted,17848,corp-laptop-11,10.126.218.222
2026-01-26T12:51:43,engineer.a,view,accelerator-arch,DOC-0974,crown_jewel,8848,corp-laptop-14,10.182.163.36
2026-01-26T12:53:27,peer3,view,oncall-runbooks,DOC-0234,internal,8545,corp-laptop-22,10.168.50.29
2026-01-26T12:53:46,engineer.a,view,accelerator-arch,DOC-0406,restricted,9923,corp-workstation-7,10.166.74.142
2026-01-26T12:53:55,engineer.a,view,ai-orchestrator,DOC-1181,restricted,6945,corp-laptop-22,10.104.82.20
2026-01-26T12:54:29,engineer.a,view,hpc-networking,DOC-0427,restricted,18267,corp-laptop-22,10.73.128.82
2026-01-26T12:55:20,engineer.a,download,ai-orchestrator,DOC-0054,restricted,47849833,corp-workstation-7,10.13.195.160
2026-01-26T12:58:09,engineer.a,view,ai-orchestrator,DOC-0316,restricted,10573,corp-laptop-22,10.194.99.119
2026-01-26T12:59:27,engineer.a,view,accelerator-arch,DOC-0944,restricted,10896,corp-workstation-7,10.28.242.33
2026-01-26T13:02:04,peer5,view,general-eng,DOC-0716,internal,5711,corp-laptop-11,10.168.115.98
2026-01-26T13:02:59,engineer.a,view,ai-orchestrator,DOC-0306,restricted,19545,corp-laptop-11,10.50.73.157
2026-01-26T13:03:28,peer1,view,general-eng,DOC-0878,internal,2655,corp-laptop-22,10.51.47.250
2026-01-26T13:03:58,engineer.a,view,ai-orchestrator,DOC-0533,restricted,14750,corp-laptop-14,10.220.137.90
2026-01-26T13:05:59,engineer.a,view,hpc-networking,DOC-0372,restricted,3843,corp-laptop-14,10.112.127.46
2026-01-26T13:07:41,engineer.a,view,accelerator-arch,DOC-0951,restricted,10217,corp-laptop-22,10.147.118.179
2026-01-26T13:07:56,engineer.a,view,ai-orchestrator,DOC-0811,restricted,7170,corp-laptop-22,10.82.229.63
2026-01-26T13:08:02,engineer.a,view,ai-orchestrator,DOC-0213,crown_jewel,8372,corp-laptop-22,10.191.187.253
2026-01-26T13:08:22,peer2,download,oncall-runbooks,DOC-0874,internal,3131815,corp-workstation-7,10.164.238.137
2026-01-26T13:09:08,engineer.a,view,accelerator-arch,DOC-0884,crown_jewel,8952,corp-laptop-22,10.23.128.183
2026-01-26T13:10:52,peer5,view,accelerator-arch,DOC-0157,internal,2265,corp-laptop-11,10.170.171.107
2026-01-26T13:12:05,engineer.a,view,accelerator-arch,DOC-0316,restricted,10042,corp-workstation-7,10.164.51.151
2026-01-26T13:13:20,peer2,view,general-eng,DOC-0574,internal,18853,corp-laptop-11,10.140.79.37
2026-01-26T13:13:53,engineer.a,view,hpc-networking,DOC-0112,restricted,10108,corp-workstation-7,10.103.43.133
2026-01-26T13:14:38,engineer.a,view,accelerator-arch,DOC-0986,restricted,13802,corp-workstation-7,10.61.202.140
2026-01-26T13:19:15,engineer.a,view,accelerator-arch,DOC-0503,crown_jewel,11203,corp-laptop-14,10.121.129.169
2026-01-26T13:20:11,engineer.a,view,accelerator-arch,DOC-0343,restricted,11750,corp-laptop-11,10.193.139.243
2026-01-26T13:20:37,engineer.a,view,accelerator-arch,DOC-1070,restricted,10224,corp-laptop-22,10.86.123.176
2026-01-26T13:20:50,engineer.a,view,ai-orchestrator,DOC-1073,restricted,13519,corp-laptop-11,10.136.55.204
2026-01-26T13:21:41,engineer.a,view,hpc-networking,DOC-0849,crown_jewel,19875,corp-workstation-7,10.172.51.118
2026-01-26T13:24:28,engineer.a,view,ai-orchestrator,DOC-0215,restricted,13158,corp-laptop-11,10.169.252.105
2026-01-26T13:31:37,peer4,view,general-eng,DOC-0963,internal,11908,corp-laptop-22,10.177.115.118
2026-01-26T13:32:08,peer2,view,hpc-networking,DOC-0850,internal,10648,corp-laptop-11,10.129.109.194
2026-01-26T13:33:03,engineer.a,view,ai-orchestrator,DOC-0353,restricted,16373,corp-laptop-11,10.222.188.80
2026-01-26T13:33:36,peer1,view,ai-orchestrator,DOC-1057,internal,13857,corp-laptop-11,10.95.170.213
2026-01-26T13:33:43,engineer.a,view,ai-orchestrator,DOC-1079,crown_jewel,3348,corp-laptop-11,10.107.28.21
2026-01-26T13:34:12,engineer.a,view,hpc-networking,DOC-0938,restricted,3061,corp-laptop-22,10.174.65.200
2026-01-26T13:35:37,engineer.a,view,accelerator-arch,DOC-1009,restricted,8535,corp-workstation-7,10.180.203.205
2026-01-26T13:36:20,engineer.a,view,ai-orchestrator,DOC-0076,crown_jewel,11999,corp-workstation-7,10.121.233.82
2026-01-26T13:36:31,peer1,view,general-eng,DOC-0359,internal,13315,corp-laptop-22,10.58.127.232
2026-01-26T13:36:38,peer2,view,hpc-networking,DOC-0938,restricted,3811,corp-laptop-14,10.247.199.209
2026-01-26T13:37:04,engineer.a,view,ai-orchestrator,DOC-1097,restricted,4525,corp-laptop-14,10.232.235.96
2026-01-26T13:38:50,engineer.a,view,hpc-networking,DOC-1062,crown_jewel,15334,corp-laptop-22,10.3.102.166
2026-01-26T13:39:16,engineer.a,view,hpc-networking,DOC-1062,crown_jewel,8322,corp-laptop-14,10.18.121.103
2026-01-26T13:41:43,engineer.a,view,hpc-networking,DOC-0892,crown_jewel,13490,corp-laptop-11,10.35.122.155
2026-01-26T13:41:56,engineer.a,view,accelerator-arch,DOC-0082,restricted,7947,corp-laptop-14,10.167.3.21
2026-01-26T13:42:20,peer4,view,general-eng,DOC-0406,restricted,13089,corp-laptop-11,10.118.188.112
2026-01-26T13:43:07,peer2,view,accelerator-arch,DOC-0680,internal,8789,corp-workstation-7,10.103.47.173
2026-01-26T13:44:16,engineer.a,view,ai-orchestrator,DOC-1009,restricted,6646,corp-laptop-22,10.211.9.129
2026-01-26T13:46:01,engineer.a,view,hpc-networking,DOC-0405,restricted,5511,corp-laptop-11,10.26.132.24
2026-01-26T13:46:03,engineer.a,view,accelerator-arch,DOC-0883,restricted,16947,corp-workstation-7,10.69.79.198
2026-01-26T13:47:02,peer1,view,hpc-networking,DOC-0353,restricted,5012,corp-laptop-14,10.52.158.141
2026-01-26T13:47:15,peer2,view,general-eng,DOC-0353,restricted,7776,corp-laptop-22,10.48.21.161
2026-01-26T13:48:04,engineer.a,view,ai-orchestrator,DOC-1052,restricted,15430,corp-laptop-22,10.44.144.86
2026-01-26T13:49:29,engineer.a,view,ai-orchestrator,DOC-0644,restricted,7007,corp-laptop-11,10.76.24.87
2026-01-26T13:50:00,engineer.a,view,hpc-networking,DOC-0691,restricted,12761,corp-laptop-22,10.237.144.89
2026-01-26T13:50:16,peer3,view,general-eng,DOC-1106,internal,5737,corp-laptop-11,10.160.6.8
2026-01-26T13:53:21,engineer.a,view,accelerator-arch,DOC-0337,restricted,8061,corp-laptop-22,10.4.9.168
2026-01-26T13:54:09,engineer.a,view,accelerator-arch,DOC-1193,restricted,16825,corp-workstation-7,10.205.142.192
2026-01-26T13:54:34,peer5,view,general-eng,DOC-0667,internal,5463,corp-workstation-7,10.206.39.175
2026-01-26T13:57:11,engineer.a,view,ai-orchestrator,DOC-0547,restricted,8584,corp-workstation-7,10.124.208.196
2026-01-26T13:58:11,engineer.a,view,ai-orchestrator,DOC-0396,restricted,12557,corp-laptop-14,10.186.228.67
2026-01-26T13:58:19,engineer.a,download,ai-orchestrator,DOC-0961,crown_jewel,22507494,corp-laptop-14,10.69.196.170
2026-01-26T13:58:20,engineer.a,view,accelerator-arch,DOC-0751,crown_jewel,17859,corp-laptop-22,10.74.227.142
2026-01-26T13:58:35,engineer.a,view,accelerator-arch,DOC-0985,restricted,7782,corp-workstation-7,10.235.64.107
2026-01-26T13:59:33,peer5,view,general-eng,DOC-0440,internal,4454,corp-laptop-22,10.219.179.80
2026-01-26T14:02:28,engineer.a,view,accelerator-arch,DOC-0754,restricted,16675,corp-workstation-7,10.154.194.169
2026-01-26T14:03:50,engineer.a,view,ai-orchestrator,DOC-0754,restricted,16285,corp-workstation-7,10.237.119.215
2026-01-26T14:04:51,engineer.a,view,ai-orchestrator,DOC-0990,restricted,11328,corp-laptop-14,10.75.71.167
2026-01-26T14:05:41,peer3,view,ai-orchestrator,DOC-0257,restricted,13231,corp-workstation-7,10.95.134.189
2026-01-26T14:09:00,engineer.a,view,ai-orchestrator,DOC-0136,restricted,5626,corp-workstation-7,10.42.1.76
2026-01-26T14:10:14,engineer.a,view,ai-orchestrator,DOC-0935,restricted,11798,corp-laptop-14,10.110.241.251
2026-01-26T14:10:43,engineer.a,view,hpc-networking,DOC-0806,restricted,12301,corp-workstation-7,10.18.51.91
2026-01-26T14:12:02,engineer.a,view,accelerator-arch,DOC-0028,restricted,9758,corp-laptop-14,10.50.127.99
2026-01-26T14:13:37,peer4,view,general-eng,DOC-0495,internal,2053,corp-laptop-22,10.24.27.72
2026-01-26T14:13:47,engineer.a,view,hpc-networking,DOC-0864,restricted,9160,corp-laptop-14,10.223.119.250
2026-01-26T14:15:32,engineer.a,view,accelerator-arch,DOC-0140,restricted,14618,corp-laptop-14,10.229.122.193
2026-01-26T14:16:49,engineer.a,view,accelerator-arch,DOC-1098,restricted,3164,corp-workstation-7,10.142.202.107
2026-01-26T14:17:49,engineer.a,view,hpc-networking,DOC-0503,crown_jewel,5269,corp-laptop-11,10.151.51.53
2026-01-26T14:18:14,engineer.a,view,hpc-networking,DOC-0022,restricted,13503,corp-laptop-11,10.158.251.125
2026-01-26T14:20:44,engineer.a,view,ai-orchestrator,DOC-0965,restricted,10214,corp-workstation-7,10.35.149.243
2026-01-26T14:22:15,engineer.a,view,accelerator-arch,DOC-0167,restricted,18204,corp-laptop-11,10.123.215.67
2026-01-26T14:23:29,engineer.a,view,accelerator-arch,DOC-0149,crown_jewel,7345,corp-laptop-22,10.121.161.151
2026-01-26T14:24:59,peer4,view,general-eng,DOC-1092,internal,8041,corp-laptop-11,10.26.31.107
2026-01-26T14:25:13,engineer.a,view,hpc-networking,DOC-0470,crown_jewel,13023,corp-laptop-14,10.94.113.230
2026-01-26T14:25:29,peer3,download,general-eng,DOC-0777,internal,4695254,corp-laptop-14,10.97.178.244
2026-01-26T14:26:21,peer2,view,general-eng,DOC-1097,restricted,19606,corp-laptop-22,10.40.143.184
2026-01-26T14:27:32,engineer.a,view,accelerator-arch,DOC-1178,restricted,17329,corp-laptop-14,10.207.63.170
2026-01-26T14:28:32,engineer.a,view,ai-orchestrator,DOC-0728,restricted,3904,corp-laptop-22,10.203.199.100
2026-01-26T14:28:38,engineer.a,view,accelerator-arch,DOC-0442,restricted,2722,corp-workstation-7,10.59.53.2
2026-01-26T14:29:15,engineer.a,view,ai-orchestrator,DOC-0791,restricted,6024,corp-workstation-7,10.243.18.204
2026-01-26T14:34:03,engineer.a,view,ai-orchestrator,DOC-0556,restricted,19194,corp-workstation-7,10.150.24.209
2026-01-26T14:35:01,engineer.a,view,accelerator-arch,DOC-0561,restricted,12761,corp-laptop-11,10.120.90.99
2026-01-26T14:35:40,peer1,view,general-eng,DOC-0942,internal,19211,corp-laptop-11,10.229.251.213
2026-01-26T14:36:14,peer5,view,general-eng,DOC-0024,internal,18837,corp-laptop-14,10.242.207.179
2026-01-26T14:36:45,engineer.a,view,ai-orchestrator,DOC-0057,restricted,11525,corp-laptop-22,10.149.34.32
2026-01-26T14:37:43,peer3,view,ai-orchestrator,DOC-0233,crown_jewel,6267,corp-laptop-14,10.172.160.194
2026-01-26T14:38:47,peer3,view,general-eng,DOC-1037,internal,4661,corp-laptop-22,10.42.34.134
2026-01-26T14:41:10,peer5,view,general-eng,DOC-0501,internal,10439,corp-laptop-11,10.48.65.51
2026-01-26T14:42:12,peer2,view,accelerator-arch,DOC-0855,internal,14828,corp-laptop-22,10.189.204.160
2026-01-26T14:44:24,engineer.a,view,ai-orchestrator,DOC-1147,restricted,17878,corp-workstation-7,10.180.157.94
2026-01-26T14:45:18,engineer.a,view,accelerator-arch,DOC-0470,crown_jewel,12501,corp-workstation-7,10.65.190.231
2026-01-26T14:47:06,peer2,view,general-eng,DOC-0976,internal,6941,corp-workstation-7,10.74.151.237
2026-01-26T14:47:31,engineer.a,view,hpc-networking,DOC-0620,restricted,12775,corp-laptop-11,10.130.221.102
2026-01-26T14:47:43,engineer.a,view,ai-orchestrator,DOC-1184,restricted,7361,corp-laptop-11,10.9.151.39
2026-01-26T14:48:05,engineer.a,view,ai-orchestrator,DOC-0213,crown_jewel,12181,corp-laptop-14,10.169.213.171
2026-01-26T14:49:09,engineer.a,view,hpc-networking,DOC-0973,restricted,16643,corp-workstation-7,10.140.96.88
2026-01-26T14:49:27,engineer.a,view,ai-orchestrator,DOC-0163,restricted,5146,corp-workstation-7,10.183.132.9
2026-01-26T14:50:21,engineer.a,view,hpc-networking,DOC-1127,restricted,19050,corp-laptop-14,10.232.59.148
2026-01-26T14:54:01,engineer.a,view,accelerator-arch,DOC-0781,restricted,4211,corp-workstation-7,10.124.23.125
2026-01-26T14:55:53,engineer.a,view,hpc-networking,DOC-0829,crown_jewel,10098,corp-workstation-7,10.200.225.51
2026-01-26T14:57:24,engineer.a,view,ai-orchestrator,DOC-0199,restricted,8391,corp-laptop-14,10.168.89.10
2026-01-26T14:59:29,peer1,view,hpc-networking,DOC-0441,internal,4752,corp-workstation-7,10.41.152.103
2026-01-26T15:00:59,engineer.a,view,accelerator-arch,DOC-1147,restricted,16861,corp-laptop-11,10.113.141.172
2026-01-26T15:04:22,engineer.a,view,hpc-networking,DOC-0099,crown_jewel,19412,corp-laptop-22,10.145.182.184
2026-01-26T15:05:15,engineer.a,view,ai-orchestrator,DOC-0652,crown_jewel,8725,corp-laptop-11,10.224.178.44
2026-01-26T15:06:48,engineer.a,view,ai-orchestrator,DOC-0573,restricted,5237,corp-laptop-11,10.16.198.131
2026-01-26T15:09:16,engineer.a,view,accelerator-arch,DOC-0918,restricted,19807,corp-laptop-11,10.188.128.142
2026-01-26T15:11:00,peer5,view,accelerator-arch,DOC-0630,internal,18467,corp-workstation-7,10.216.137.19
2026-01-26T15:11:33,engineer.a,view,ai-orchestrator,DOC-0787,restricted,3408,corp-laptop-14,10.149.23.118
2026-01-26T15:12:16,peer5,view,hpc-networking,DOC-0398,internal,14473,corp-workstation-7,10.148.113.44
2026-01-26T15:12:19,engineer.a,view,accelerator-arch,DOC-0354,restricted,18500,corp-laptop-14,10.74.55.73
2026-01-26T15:12:26,engineer.a,view,accelerator-arch,DOC-0022,restricted,18106,corp-workstation-7,10.15.234.151
2026-01-26T15:13:13,peer4,view,oncall-runbooks,DOC-0683,restricted,14564,corp-laptop-14,10.207.55.35
2026-01-26T15:13:44,engineer.a,view,accelerator-arch,DOC-0909,crown_jewel,9195,corp-laptop-11,10.16.170.127
2026-01-26T15:13:55,engineer.a,view,accelerator-arch,DOC-0143,restricted,6318,corp-laptop-14,10.242.170.65
2026-01-26T15:14:19,engineer.a,view,ai-orchestrator,DOC-0208,restricted,17727,corp-laptop-22,10.252.173.213
2026-01-26T15:14:30,engineer.a,view,ai-orchestrator,DOC-0442,restricted,3882,corp-workstation-7,10.48.16.0
2026-01-26T15:14:37,engineer.a,view,accelerator-arch,DOC-0683,restricted,18596,corp-workstation-7,10.161.2.152
2026-01-26T15:16:00,engineer.a,view,ai-orchestrator,DOC-0136,restricted,8431,corp-laptop-22,10.235.38.116
2026-01-26T15:19:58,peer2,view,oncall-runbooks,DOC-0287,restricted,4348,corp-laptop-11,10.92.100.250
2026-01-26T15:20:09,engineer.a,view,ai-orchestrator,DOC-0211,restricted,12026,corp-laptop-14,10.234.97.82
2026-01-26T15:21:40,engineer.a,view,accelerator-arch,DOC-0120,restricted,17624,corp-laptop-22,10.253.72.108
2026-01-26T15:21:44,peer1,view,ai-orchestrator,DOC-0012,internal,2620,corp-laptop-22,10.175.201.194
2026-01-26T15:21:47,engineer.a,view,ai-orchestrator,DOC-0678,restricted,11374,corp-workstation-7,10.67.244.128
2026-01-26T15:22:33,peer1,view,general-eng,DOC-1058,internal,5936,corp-laptop-22,10.251.2.10
2026-01-26T15:22:44,peer4,view,oncall-runbooks,DOC-0434,internal,13152,corp-laptop-22,10.125.153.167
2026-01-26T15:23:14,engineer.a,view,accelerator-arch,DOC-0911,crown_jewel,18368,corp-laptop-22,10.44.180.247
2026-01-26T15:25:06,engineer.a,view,hpc-networking,DOC-0659,restricted,10751,corp-laptop-22,10.234.149.105
2026-01-26T15:26:05,engineer.a,view,accelerator-arch,DOC-0852,restricted,18033,corp-workstation-7,10.27.35.249
2026-01-26T15:26:34,peer1,view,general-eng,DOC-0687,internal,16997,corp-workstation-7,10.67.70.183
2026-01-26T15:28:37,engineer.a,download,accelerator-arch,DOC-0781,restricted,26091790,corp-laptop-22,10.145.102.106
2026-01-26T15:29:39,peer3,view,general-eng,DOC-0619,internal,17735,corp-laptop-11,10.62.151.187
2026-01-26T15:30:51,engineer.a,view,accelerator-arch,DOC-0782,restricted,2570,corp-workstation-7,10.252.196.248
2026-01-26T15:34:07,engineer.a,view,ai-orchestrator,DOC-0017,restricted,12589,corp-laptop-22,10.165.188.17
2026-01-26T15:34:28,engineer.a,view,accelerator-arch,DOC-1059,restricted,13287,corp-laptop-14,10.226.201.195
2026-01-26T15:34:57,engineer.a,view,ai-orchestrator,DOC-0109,crown_jewel,5791,corp-laptop-22,10.60.11.237
2026-01-26T15:35:23,engineer.a,view,ai-orchestrator,DOC-0124,restricted,11031,corp-laptop-14,10.152.57.243
2026-01-26T15:35:49,peer5,view,general-eng,DOC-1050,internal,9221,corp-laptop-22,10.41.62.22
2026-01-26T15:36:47,peer1,view,ai-orchestrator,DOC-0329,internal,18364,corp-laptop-14,10.40.121.223
2026-01-26T15:38:09,engineer.a,view,ai-orchestrator,DOC-0140,restricted,10762,corp-laptop-14,10.89.173.16
