timestamp,user,action,repo,repo_sensitivity,bytes_out,device,ip
2026-01-16T07:57:25,peer1,git_pull,build-pipelines,internal,41072579,corp-laptop-14,10.100.104.7
2026-01-16T09:35:55,peer3,git_archive_download,accelerator-arch,restricted,395156763,corp-workstation-7,10.125.132.229
2026-01-16T10:45:05,peer5,git_pull,ai-orchestrator,crown_jewel,6020315,corp-laptop-22,10.31.78.25
2026-01-16T11:18:43,peer4,git_fetch,general-tools,internal,6995233,corp-laptop-14,10.79.25.44
2026-01-16T11:49:36,engineer.a,git_fetch,smartnic-fw,restricted,10326407,corp-laptop-14,10.39.92.224
2026-01-16T13:23:39,peer2,git_clone,general-tools,internal,362428699,corp-workstation-7,10.94.50.165
2026-01-16T13:32:14,peer4,git_fetch,general-tools,internal,34198803,corp-laptop-14,10.169.227.236
2026-01-16T13:40:27,peer2,git_pull,smartnic-fw,restricted,2644357,corp-laptop-11,10.252.109.53
2026-01-16T14:42:54,peer1,git_pull,smartnic-fw,restricted,33367906,corp-workstation-7,10.187.136.7
2026-01-16T15:26:08,peer1,git_pull,ai-orchestrator,crown_jewel,40194278,corp-laptop-14,10.52.227.136
2026-01-16T15:55:24,engineer.a,git_pull,ai-orchestrator,crown_jewel,20154401,corp-laptop-14,10.71.131.158
2026-01-16T18:59:07,peer2,git_pull,ai-orchestrator,crown_jewel,21258883,corp-laptop-14,10.251.136.82
2026-01-16T19:02:45,peer1,git_fetch,general-tools,internal,30428841,corp-laptop-11,10.28.76.149
2026-01-16T19:08:57,peer2,git_pull,smartnic-fw,restricted,16436155,corp-laptop-14,10.201.186.213
2026-01-16T19:20:04,engineer.a,git_pull,smartnic-fw,restricted,7459080,corp-workstation-7,10.121.167.4
2026-01-16T22:38:17,peer4,git_fetch,general-tools,internal,26161419,corp-laptop-14,10.103.39.166
2026-01-16T22:48:33,peer2,git_clone,general-tools,internal,90206163,corp-laptop-11,10.8.108.0
2026-01-16T22:51:59,peer2,git_clone,accelerator-arch,restricted,254066433,corp-laptop-11,10.192.115.188
2026-01-16T22:53:37,peer1,git_fetch,ai-orchestrator,crown_jewel,39082837,corp-laptop-11,10.136.12.22
2026-01-16T23:16:59,peer4,git_pull,build-pipelines,internal,29719016,corp-laptop-11,10.49.149.175
2026-01-16T23:44:25,peer3,git_fetch,ai-orchestrator,crown_jewel,14730544,corp-workstation-7,10.62.201.234
2026-01-17T00:36:27,engineer.a,git_fetch,smartnic-fw,restricted,29369665,corp-workstation-7,10.169.99.232
2026-01-17T01:00:18,peer5,git_fetch,general-tools,internal,49231534,corp-laptop-22,10.1.190.9
2026-01-17T03:44:00,peer5,git_fetch,general-tools,internal,4147767,corp-laptop-22,10.5.35.17
2026-01-17T03:46:37,peer5,git_fetch,build-pipelines,internal,39719067,corp-laptop-14,10.101.75.16
2026-01-17T04:10:35,engineer.a,git_fetch,accelerator-arch,restricted,4036955,corp-laptop-14,10.74.233.186
2026-01-17T04:32:54,engineer.a,git_pull,accelerator-arch,restricted,43685525,corp-laptop-14,10.48.51.113
2026-01-17T05:00:43,peer3,git_archive_download,smartnic-fw,restricted,305942251,corp-laptop-11,10.212.18.47
2026-01-17T06:44:59,peer1,git_fetch,general-tools,internal,20108081,corp-workstation-7,10.231.58.139
2026-01-17T07:00:14,peer5,git_pull,general-tools,internal,37909507,corp-laptop-22,10.90.245.203
2026-01-17T08:04:15,peer5,git_fetch,ai-orchestrator,crown_jewel,26031686,corp-laptop-11,10.90.243.145
2026-01-17T08:22:40,peer4,git_fetch,build-pipelines,internal,24505578,corp-workstation-7,10.82.66.173
2026-01-17T09:39:32,engineer.a,git_fetch,ai-orchestrator,crown_jewel,45128736,corp-laptop-14,10.178.17.45
2026-01-17T10:13:52,peer5,git_fetch,ai-orchestrator,crown_jewel,35303751,corp-workstation-7,10.50.193.32
2026-01-17T10:52:01,peer2,git_fetch,ai-orchestrator,crown_jewel,47452895,corp-laptop-11,10.69.208.148
2026-01-17T11:37:56,engineer.a,git_archive_download,accelerator-arch,restricted,263799738,corp-laptop-14,10.132.156.43
2026-01-17T12:40:39,peer1,git_fetch,accelerator-arch,restricted,45166170,corp-laptop-22,10.69.15.165
2026-01-17T16:16:46,peer5,git_fetch,build-pipelines,internal,15157078,corp-laptop-14,10.205.5.113
2026-01-17T16:40:39,peer3,git_clone,ai-orchestrator,crown_jewel,287554055,corp-laptop-22,10.128.81.115
2026-01-17T19:09:07,peer2,git_fetch,build-pipelines,internal,34275107,corp-workstation-7,10.161.61.149
2026-01-17T20:37:56,peer5,git_archive_download,general-tools,internal,310898291,corp-laptop-22,10.228.49.109
2026-01-17T20:42:28,peer2,git_pull,general-tools,internal,35405443,corp-laptop-14,10.105.221.178
2026-01-17T21:48:32,peer5,git_fetch,ai-orchestrator,crown_jewel,19425189,corp-laptop-11,10.185.227.148
2026-01-17T22:03:36,peer4,git_fetch,general-tools,internal,21878145,corp-workstation-7,10.24.23.240
2026-01-17T22:22:53,engineer.a,git_pull,ai-orchestrator,crown_jewel,28246598,corp-workstation-7,10.52.197.102
2026-01-17T23:21:51,peer4,git_fetch,general-tools,internal,12641576,corp-laptop-22,10.33.153.121
2026-01-18T01:02:42,engineer.a,git_fetch,smartnic-fw,restricted,48653961,corp-laptop-22,10.77.4.170
2026-01-18T01:27:29,peer4,git_fetch,smartnic-fw,restricted,27157260,corp-laptop-11,10.138.230.151
2026-01-18T03:31:00,peer3,git_pull,ai-orchestrator,crown_jewel,42117067,corp-laptop-22,10.180.9.13
2026-01-18T03:47:10,peer1,git_clone,ai-orchestrator,crown_jewel,79453025,corp-laptop-22,10.35.238.243
2026-01-18T04:46:45,peer1,git_clone,accelerator-arch,restricted,119419235,corp-laptop-11,10.42.25.90
2026-01-18T06:16:37,peer1,git_pull,general-tools,internal,20560692,corp-laptop-22,10.85.67.34
2026-01-18T06:40:18,peer5,git_pull,build-pipelines,internal,42745888,corp-workstation-7,10.101.141.193
2026-01-18T07:11:08,peer5,git_fetch,accelerator-arch,restricted,25360166,corp-laptop-11,10.18.41.117
2026-01-18T07:27:36,engineer.a,git_archive_download,general-tools,internal,280305717,corp-laptop-22,10.33.119.147
2026-01-18T08:08:50,peer2,git_archive_download,accelerator-arch,restricted,293771441,corp-laptop-11,10.72.247.140
2026-01-18T09:32:42,peer4,git_archive_download,build-pipelines,internal,160911998,corp-laptop-11,10.215.232.27
2026-01-18T09:40:19,peer1,git_pull,general-tools,internal,49752069,corp-laptop-14,10.247.102.248
2026-01-18T09:58:28,peer4,git_clone,build-pipelines,internal,299668337,corp-laptop-14,10.217.210.251
2026-01-18T10:08:46,peer3,git_archive_download,accelerator-arch,restricted,218502661,corp-laptop-11,10.179.197.10
2026-01-18T11:29:08,peer2,git_archive_download,smartnic-fw,restricted,223664748,corp-workstation-7,10.5.40.111
2026-01-18T11:49:11,engineer.a,git_pull,build-pipelines,internal,45172621,corp-laptop-14,10.55.82.11
2026-01-18T12:21:58,engineer.a,git_archive_download,ai-orchestrator,crown_jewel,281348740,corp-workstation-7,10.26.34.160
2026-01-18T12:46:13,peer2,git_pull,ai-orchestrator,crown_jewel,34866387,corp-laptop-22,10.174.204.42
2026-01-18T13:22:47,peer4,git_clone,ai-orchestrator,crown_jewel,362804055,corp-workstation-7,10.111.248.227
2026-01-18T14:13:00,peer5,git_fetch,general-tools,internal,37489877,corp-laptop-14,10.40.132.161
2026-01-18T14:48:26,peer4,git_pull,accelerator-arch,restricted,49483750,corp-laptop-14,10.167.21.166
2026-01-18T15:00:48,engineer.a,git_archive_download,general-tools,internal,119055135,corp-workstation-7,10.31.107.117
2026-01-18T15:02:43,peer5,git_fetch,smartnic-fw,restricted,30994871,corp-laptop-11,10.210.171.18
2026-01-18T15:51:34,peer3,git_fetch,general-tools,internal,44857175,corp-workstation-7,10.174.25.102
2026-01-18T16:22:06,engineer.a,git_fetch,build-pipelines,internal,9531908,corp-laptop-14,10.33.103.55
2026-01-18T17:20:22,peer4,git_archive_download,build-pipelines,internal,386941153,corp-workstation-7,10.159.1.92
2026-01-18T17:21:24,peer2,git_archive_download,build-pipelines,internal,125670058,corp-laptop-11,10.158.150.163
2026-01-18T19:43:26,peer5,git_pull,ai-orchestrator,crown_jewel,4069659,corp-laptop-11,10.70.188.70
2026-01-18T20:12:37,peer3,git_pull,general-tools,internal,7106791,corp-workstation-7,10.96.172.61
2026-01-18T22:18:39,peer1,git_fetch,accelerator-arch,restricted,48029098,corp-workstation-7,10.118.232.127
2026-01-18T23:04:24,peer4,git_pull,general-tools,internal,1458583,corp-laptop-22,10.137.220.120
2026-01-18T23:13:42,peer4,git_pull,smartnic-fw,restricted,47319067,corp-laptop-14,10.37.19.85
2026-01-18T23:49:46,peer4,git_fetch,smartnic-fw,restricted,28454609,corp-laptop-11,10.183.187.117
2026-01-18T23:59:41,peer2,git_fetch,build-pipelines,internal,12580506,corp-laptop-11,10.71.158.81
2026-01-19T01:44:16,engineer.a,git_clone_mirror,accelerator-arch,restricted,900182665,corp-laptop-14,10.154.94.99
2026-01-19T02:17:53,peer4,git_fetch,general-tools,internal,2917555,corp-laptop-11,10.156.179.92
2026-01-19T03:13:47,peer3,git_pull,general-tools,internal,4893171,corp-laptop-14,10.185.54.222
2026-01-19T04:12:22,peer4,git_pull,build-pipelines,internal,17346229,corp-laptop-11,10.146.41.185
2026-01-19T04:41:33,peer3,git_pull,build-pipelines,internal,30277778,corp-laptop-22,10.236.116.85
2026-01-19T04:42:39,peer2,git_fetch,smartnic-fw,restricted,10701189,corp-workstation-7,10.137.233.207
2026-01-19T04:43:43,peer2,git_pull,accelerator-arch,restricted,14213745,corp-laptop-14,10.55.22.220
2026-01-19T05:04:25,engineer.a,git_pull,accelerator-arch,restricted,35463473,corp-laptop-22,10.4.49.94
2026-01-19T05:11:09,peer4,git_pull,accelerator-arch,restricted,30810318,corp-laptop-22,10.252.163.176
2026-01-19T05:13:13,peer3,git_pull,smartnic-fw,restricted,25323172,corp-laptop-11,10.185.67.93
2026-01-19T05:15:52,peer1,git_fetch,smartnic-fw,restricted,46826112,corp-laptop-14,10.104.160.47
2026-01-19T05:54:37,engineer.a,git_fetch,accelerator-arch,restricted,13753026,corp-workstation-7,10.180.70.167
2026-01-19T06:46:18,peer1,git_pull,build-pipelines,internal,17742158,corp-laptop-22,10.6.180.132
2026-01-19T07:26:23,peer3,git_fetch,general-tools,internal,29824596,corp-laptop-14,10.103.248.170
2026-01-19T07:34:05,peer2,git_fetch,ai-orchestrator,crown_jewel,30050653,corp-workstation-7,10.123.125.222
2026-01-19T07:52:02,peer2,git_fetch,build-pipelines,internal,38643889,corp-laptop-11,10.16.5.184
2026-01-19T08:09:57,peer4,git_pull,general-tools,internal,8171202,corp-workstation-7,10.136.177.30
2026-01-19T09:39:42,engineer.a,git_pull,smartnic-fw,restricted,22877625,corp-laptop-14,10.23.169.46
2026-01-19T10:22:20,engineer.a,git_fetch,smartnic-fw,restricted,20693016,corp-laptop-14,10.129.64.56
2026-01-19T10:43:38,peer3,git_clone,ai-orchestrator,crown_jewel,278299338,corp-laptop-22,10.80.37.218
2026-01-19T12:55:32,peer3,git_clone,build-pipelines,internal,73463762,corp-laptop-11,10.121.220.107
2026-01-19T13:09:40,engineer.a,git_fetch,accelerator-arch,restricted,12124683,corp-workstation-7,10.113.55.106
2026-01-19T13:13:45,engineer.a,git_pull,smartnic-fw,restricted,28553589,corp-laptop-14,10.147.14.195
2026-01-19T13:42:24,peer5,git_fetch,accelerator-arch,restricted,47871093,corp-workstation-7,10.119.168.79
2026-01-19T14:42:45,peer4,git_clone,general-tools,internal,292100412,corp-laptop-11,10.144.49.127
2026-01-19T14:57:55,peer1,git_fetch,smartnic-fw,restricted,38689780,corp-laptop-22,10.23.4.67
2026-01-19T15:27:01,engineer.a,git_clone_mirror,smartnic-fw,restricted,1569410542,corp-laptop-14,10.237.99.66
2026-01-19T16:01:27,peer4,git_pull,ai-orchestrator,crown_jewel,28309737,corp-laptop-14,10.145.12.48
2026-01-19T18:06:43,engineer.a,git_archive_download,accelerator-arch,restricted,210040796,corp-workstation-7,10.40.77.157
2026-01-19T18:07:26,engineer.a,git_archive_download,accelerator-arch,restricted,629791868,corp-laptop-14,10.235.64.26
2026-01-19T18:37:29,engineer.a,git_fetch,accelerator-arch,restricted,43423339,corp-laptop-14,10.10.243.94
2026-01-19T18:59:54,engineer.a,git_pull,accelerator-arch,restricted,10774245,corp-laptop-14,10.170.106.132
2026-01-19T19:30:24,peer3,git_fetch,smartnic-fw,restricted,4525470,corp-laptop-14,10.31.146.193
2026-01-19T20:01:43,peer5,git_fetch,general-tools,internal,30274020,corp-laptop-14,10.129.29.63
2026-01-19T20:08:54,engineer.a,git_archive_download,accelerator-arch,restricted,870143720,corp-laptop-14,10.212.182.14
2026-01-19T20:24:07,engineer.a,git_pull,smartnic-fw,restricted,49972859,corp-laptop-14,10.116.212.226
2026-01-19T20:42:32,peer3,git_clone,build-pipelines,internal,360820859,corp-workstation-7,10.101.180.130
2026-01-19T20:44:12,engineer.a,git_archive_download,smartnic-fw,restricted,1370640003,corp-laptop-22,10.133.224.248
2026-01-19T21:04:26,engineer.a,git_archive_download,smartnic-fw,restricted,1520444048,corp-laptop-14,10.153.201.71
2026-01-19T22:00:14,engineer.a,git_fetch,accelerator-arch,restricted,14996939,corp-laptop-14,10.14.219.194
2026-01-19T22:17:51,peer5,git_fetch,general-tools,internal,5912281,corp-laptop-14,10.65.203.54
2026-01-19T22:52:37,peer4,git_fetch,ai-orchestrator,crown_jewel,24835888,corp-laptop-14,10.89.181.216
2026-01-19T22:57:33,peer5,git_fetch,general-tools,internal,5826879,corp-workstation-7,10.238.225.183
2026-01-19T23:29:08,engineer.a,git_fetch,ai-orchestrator,crown_jewel,4188776,corp-laptop-14,10.108.152.158
2026-01-20T01:20:01,peer3,git_clone,build-pipelines,internal,303955979,corp-laptop-22,10.143.251.178
2026-01-20T01:38:18,peer5,git_fetch,ai-orchestrator,crown_jewel,21617201,corp-workstation-7,10.86.79.222
2026-01-20T02:36:29,peer4,git_pull,build-pipelines,internal,6358543,corp-laptop-11,10.28.200.214
2026-01-20T02:56:16,peer1,git_fetch,general-tools,internal,6015415,corp-workstation-7,10.46.129.248
2026-01-20T03:04:48,peer2,git_pull,accelerator-arch,restricted,4798990,corp-laptop-22,10.137.22.226
2026-01-20T03:25:48,peer1,git_archive_download,ai-orchestrator,crown_jewel,171752228,corp-workstation-7,10.187.25.58
2026-01-20T04:14:13,engineer.a,git_fetch,ai-orchestrator,crown_jewel,31497855,corp-laptop-14,10.41.238.88
2026-01-20T04:52:41,peer3,git_clone,accelerator-arch,restricted,52994542,corp-laptop-11,10.17.91.159
2026-01-20T05:28:25,peer1,git_fetch,build-pipelines,internal,45869178,corp-laptop-11,10.84.4.44
2026-01-20T07:20:21,peer4,git_archive_download,ai-orchestrator,crown_jewel,327038801,corp-workstation-7,10.89.184.52
2026-01-20T07:35:40,engineer.a,git_fetch,general-tools,internal,22147119,corp-laptop-14,10.187.230.192
2026-01-20T09:03:41,peer5,git_archive_download,smartnic-fw,restricted,84036286,corp-laptop-22,10.57.99.160
2026-01-20T09:35:34,peer3,git_fetch,smartnic-fw,restricted,44075821,corp-laptop-11,10.3.198.189
2026-01-20T10:15:19,peer5,git_clone,smartnic-fw,restricted,220469877,corp-laptop-22,10.80.147.14
2026-01-20T10:45:52,peer2,git_pull,ai-orchestrator,crown_jewel,18310606,corp-laptop-14,10.32.240.162
2026-01-20T11:15:55,peer1,git_fetch,ai-orchestrator,crown_jewel,9320803,corp-laptop-22,10.85.123.199
2026-01-20T11:39:17,peer1,git_clone,general-tools,internal,302571989,corp-laptop-11,10.173.218.165
2026-01-20T13:02:59,peer5,git_archive_download,accelerator-arch,restricted,128593501,corp-laptop-14,10.169.110.181
2026-01-20T13:58:27,engineer.a,git_fetch,smartnic-fw,restricted,29815420,corp-laptop-14,10.47.26.252
2026-01-20T14:11:25,peer1,git_fetch,build-pipelines,internal,4577128,corp-laptop-22,10.22.126.231
2026-01-20T14:26:05,peer2,git_fetch,ai-orchestrator,crown_jewel,5104290,corp-laptop-22,10.239.115.225
2026-01-20T15:02:51,engineer.a,git_archive_download,smartnic-fw,restricted,266122452,corp-laptop-14,10.50.64.250
2026-01-20T15:32:09,peer1,git_archive_download,smartnic-fw,restricted,188144261,corp-laptop-14,10.80.145.123
2026-01-20T16:31:47,peer3,git_fetch,build-pipelines,internal,3540121,corp-laptop-14,10.79.36.142
2026-01-20T16:40:47,peer3,git_pull,smartnic-fw,restricted,18760119,corp-laptop-14,10.124.233.153
2026-01-20T16:41:38,peer1,git_archive_download,ai-orchestrator,crown_jewel,250827451,corp-laptop-11,10.186.226.5
2026-01-20T17:28:43,peer5,git_clone,ai-orchestrator,crown_jewel,241196564,corp-laptop-11,10.141.66.98
2026-01-20T19:02:38,engineer.a,git_fetch,accelerator-arch,restricted,37324265,corp-laptop-14,10.111.112.176
2026-01-20T19:28:58,engineer.a,git_archive_download,ai-orchestrator,crown_jewel,324666538,corp-laptop-14,10.21.100.17
2026-01-20T21:11:22,peer4,git_fetch,ai-orchestrator,crown_jewel,35262500,corp-workstation-7,10.10.82.50
2026-01-20T21:37:42,peer1,git_fetch,smartnic-fw,restricted,9215626,corp-workstation-7,10.247.140.100
2026-01-20T22:35:01,peer5,git_pull,accelerator-arch,restricted,7122275,corp-laptop-14,10.118.209.36
2026-01-20T23:05:15,peer4,git_archive_download,build-pipelines,internal,148960964,corp-laptop-14,10.182.153.235
2026-01-21T00:28:17,engineer.a,git_clone,accelerator-arch,restricted,282429252,corp-laptop-14,10.93.145.177
2026-01-21T02:49:35,peer2,git_archive_download,accelerator-arch,restricted,358762507,corp-laptop-22,10.84.128.9
2026-01-21T04:27:07,peer1,git_fetch,general-tools,internal,25003143,corp-laptop-11,10.58.130.212
2026-01-21T06:53:57,peer1,git_fetch,accelerator-arch,restricted,486386,corp-workstation-7,10.124.44.23
2026-01-21T07:51:45,peer1,git_archive_download,ai-orchestrator,crown_jewel,201407504,corp-laptop-22,10.149.71.156
2026-01-21T09:21:32,engineer.a,git_pull,ai-orchestrator,crown_jewel,22941087,corp-laptop-14,10.207.50.179
2026-01-21T11:09:20,peer5,git_archive_download,accelerator-arch,restricted,140522862,corp-laptop-11,10.61.245.123
2026-01-21T11:34:08,peer3,git_pull,general-tools,internal,30974456,corp-laptop-11,10.254.52.76
2026-01-21T11:45:59,peer1,git_fetch,general-tools,internal,25164414,corp-laptop-22,10.137.236.182
2026-01-21T12:21:03,engineer.a,git_pull,ai-orchestrator,crown_jewel,17811692,corp-workstation-7,10.157.215.155
2026-01-21T13:07:31,engineer.a,git_archive_download,smartnic-fw,restricted,344379206,corp-workstation-7,10.208.98.245
2026-01-21T14:21:19,engineer.a,git_pull,accelerator-arch,restricted,9836390,corp-laptop-14,10.249.133.242
2026-01-21T14:40:28,engineer.a,git_fetch,accelerator-arch,restricted,35994786,corp-laptop-14,10.254.33.1
2026-01-21T14:50:44,peer2,git_fetch,build-pipelines,internal,45295454,corp-laptop-14,10.219.211.15
2026-01-21T15:26:07,peer1,git_fetch,smartnic-fw,restricted,24050919,corp-laptop-22,10.122.226.159
2026-01-21T17:53:34,peer1,git_fetch,build-pipelines,internal,8815398,corp-laptop-14,10.190.184.29
2026-01-21T17:58:08,peer1,git_archive_download,ai-orchestrator,crown_jewel,56773407,corp-laptop-14,10.116.65.64
2026-01-21T18:39:09,peer2,git_clone,build-pipelines,internal,265330821,corp-laptop-22,10.172.55.153
2026-01-21T19:12:06,peer3,git_fetch,accelerator-arch,restricted,5270860,corp-laptop-11,10.179.21.174
2026-01-21T19:14:10,peer4,git_fetch,ai-orchestrator,crown_jewel,40954757,corp-laptop-22,10.245.2.18
2026-01-21T20:51:04,peer5,git_fetch,accelerator-arch,restricted,15994028,corp-laptop-11,10.160.248.140
2026-01-21T21:29:57,peer4,git_pull,build-pipelines,internal,42041059,corp-laptop-11,10.144.141.95
2026-01-21T21:32:28,engineer.a,git_pull,accelerator-arch,restricted,11052042,corp-laptop-14,10.94.138.11
2026-01-21T21:41:52,peer1,git_archive_download,smartnic-fw,restricted,149702361,corp-laptop-14,10.43.96.13
2026-01-21T23:04:10,peer4,git_fetch,smartnic-fw,restricted,19253589,corp-laptop-11,10.212.34.163
2026-01-21T23:30:18,peer4,git_fetch,build-pipelines,internal,45466742,corp-workstation-7,10.24.170.61
2026-01-21T23:42:14,peer2,git_fetch,smartnic-fw,restricted,28034989,corp-workstation-7,10.47.28.231
2026-01-22T00:00:45,peer4,git_pull,build-pipelines,internal,16989588,corp-laptop-11,10.201.138.185
2026-01-22T01:20:04,peer1,git_archive_download,smartnic-fw,restricted,332689439,corp-laptop-14,10.125.83.165
2026-01-22T01:50:24,engineer.a,git_fetch,accelerator-arch,restricted,7111628,corp-workstation-7,10.74.138.173
2026-01-22T01:57:40,peer2,git_fetch,build-pipelines,internal,46734315,corp-laptop-22,10.170.230.142
2026-01-22T06:25:16,peer1,git_clone,accelerator-arch,restricted,386050821,corp-laptop-11,10.78.224.197
2026-01-22T07:31:54,peer5,git_clone,ai-orchestrator,crown_jewel,188942754,corp-laptop-11,10.21.235.91
2026-01-22T07:40:54,peer4,git_archive_download,smartnic-fw,restricted,125818774,corp-workstation-7,10.142.132.106
2026-01-22T08:29:24,peer2,git_fetch,ai-orchestrator,crown_jewel,16902365,corp-laptop-22,10.169.18.230
2026-01-22T08:32:26,peer5,git_fetch,smartnic-fw,restricted,31823609,corp-laptop-11,10.125.132.226
2026-01-22T08:49:26,peer4,git_clone,build-pipelines,internal,317988073,corp-workstation-7,10.248.149.244
2026-01-22T08:57:12,peer1,git_pull,general-tools,internal,8917398,corp-workstation-7,10.172.45.10
2026-01-22T10:51:26,peer4,git_archive_download,accelerator-arch,restricted,107289802,corp-workstation-7,10.183.10.101
2026-01-22T11:39:13,peer2,git_clone,general-tools,internal,95254381,corp-workstation-7,10.58.103.141
2026-01-22T12:08:59,peer4,git_fetch,accelerator-arch,restricted,31164073,corp-laptop-14,10.193.254.81
2026-01-22T13:52:01,peer2,git_fetch,general-tools,internal,33905597,corp-workstation-7,10.15.64.116
2026-01-22T14:06:18,peer3,git_fetch,ai-orchestrator,crown_jewel,7561610,corp-workstation-7,10.78.36.244
2026-01-22T14:07:26,engineer.a,git_archive_download,accelerator-arch,restricted,139403373,corp-laptop-22,10.17.248.249
2026-01-22T14:12:26,peer5,git_pull,smartnic-fw,restricted,29324486,corp-laptop-14,10.38.220.53
2026-01-22T14:36:53,peer2,git_fetch,accelerator-arch,restricted,7697323,corp-workstation-7,10.224.249.31
2026-01-22T15:46:22,peer2,git_pull,ai-orchestrator,crown_jewel,4185567,corp-laptop-14,10.139.179.238
2026-01-22T16:17:27,engineer.a,git_fetch,smartnic-fw,restricted,1229906,corp-laptop-14,10.193.220.58
2026-01-22T17:59:10,engineer.a,git_fetch,ai-orchestrator,crown_jewel,48474663,corp-laptop-14,10.202.28.4
2026-01-22T19:28:15,engineer.a,git_clone,general-tools,internal,303874329,corp-laptop-14,10.188.73.59
2026-01-22T20:49:12,peer1,git_clone,smartnic-fw,restricted,107713799,corp-workstation-7,10.19.141.250
2026-01-22T20:52:25,peer4,git_fetch,smartnic-fw,restricted,22203814,corp-laptop-11,10.114.175.32
2026-01-22T21:21:11,peer5,git_archive_download,smartnic-fw,restricted,230516083,corp-laptop-22,10.59.88.57
2026-01-22T22:27:14,peer4,git_fetch,accelerator-arch,restricted,33374090,corp-laptop-22,10.62.133.14
2026-01-22T23:22:27,engineer.a,git_fetch,accelerator-arch,restricted,36291810,corp-laptop-14,10.193.246.51
2026-01-22T23:28:21,peer3,git_pull,build-pipelines,internal,48497770,corp-laptop-22,10.37.37.58
2026-01-22T23:34:55,peer2,git_fetch,smartnic-fw,restricted,26362515,corp-laptop-22,10.235.127.7
2026-01-22T23:54:28,peer1,git_fetch,general-tools,internal,4953696,corp-laptop-14,10.244.236.51
2026-01-23T00:28:01,peer3,git_archive_download,accelerator-arch,restricted,255615622,corp-workstation-7,10.150.163.207
2026-01-23T01:35:24,peer4,git_fetch,accelerator-arch,restricted,10850833,corp-laptop-22,10.70.73.107
2026-01-23T01:39:28,peer4,git_clone,build-pipelines,internal,232897045,corp-workstation-7,10.148.211.233
2026-01-23T03:45:58,peer4,git_fetch,ai-orchestrator,crown_jewel,37897733,corp-laptop-11,10.140.41.225
2026-01-23T04:20:54,peer1,git_pull,accelerator-arch,restricted,42735840,corp-laptop-11,10.183.46.45
2026-01-23T04:21:50,peer3,git_archive_download,ai-orchestrator,crown_jewel,87572625,corp-laptop-22,10.161.84.111
2026-01-23T05:52:54,peer1,git_fetch,accelerator-arch,restricted,41489068,corp-laptop-14,10.227.155.26
2026-01-23T06:58:19,peer5,git_fetch,ai-orchestrator,crown_jewel,26393752,corp-workstation-7,10.66.204.164
2026-01-23T07:44:02,peer1,git_archive_download,smartnic-fw,restricted,324003203,corp-laptop-22,10.147.36.182
2026-01-23T08:53:20,peer4,git_clone,ai-orchestrator,crown_jewel,364257293,corp-laptop-14,10.30.113.200
2026-01-23T09:33:47,peer3,git_pull,accelerator-arch,restricted,3611952,corp-laptop-14,10.108.82.123
2026-01-23T10:09:00,peer5,git_fetch,general-tools,internal,7285389,corp-workstation-7,10.140.192.77
2026-01-23T10:22:31,peer5,git_pull,build-pipelines,internal,24010886,corp-laptop-14,10.133.204.67
2026-01-23T10:38:02,peer5,git_fetch,general-tools,internal,45866078,corp-workstation-7,10.213.197.59
2026-01-23T11:28:12,peer1,git_pull,build-pipelines,internal,11358998,corp-workstation-7,10.214.73.25
2026-01-23T12:05:44,peer2,git_fetch,smartnic-fw,restricted,21343859,corp-workstation-7,10.93.198.46
2026-01-23T13:26:25,peer1,git_pull,ai-orchestrator,crown_jewel,13038648,corp-laptop-14,10.121.136.192
2026-01-23T13:44:25,peer4,git_fetch,ai-orchestrator,crown_jewel,44475488,corp-laptop-22,10.68.213.168
2026-01-23T13:50:44,engineer.a,git_fetch,smartnic-fw,restricted,4003909,corp-laptop-11,10.3.242.116
2026-01-23T17:59:09,peer3,git_archive_download,ai-orchestrator,crown_jewel,74859986,corp-laptop-14,10.143.19.92
2026-01-23T19:02:32,peer4,git_pull,build-pipelines,internal,20157008,corp-laptop-22,10.111.107.172
2026-01-23T19:53:03,peer3,git_fetch,build-pipelines,internal,35314689,corp-laptop-22,10.7.231.146
2026-01-23T20:10:44,peer5,git_fetch,build-pipelines,internal,4945072,corp-laptop-14,10.6.54.207
2026-01-23T20:21:51,peer1,git_fetch,ai-orchestrator,crown_jewel,10950729,corp-laptop-22,10.236.226.150
2026-01-23T20:24:33,engineer.a,git_fetch,smartnic-fw,restricted,22984147,corp-laptop-14,10.14.96.68
2026-01-23T21:44:05,peer3,git_clone,ai-orchestrator,crown_jewel,174590015,corp-laptop-14,10.136.34.238
2026-01-23T23:26:13,peer5,git_fetch,build-pipelines,internal,47959748,corp-laptop-11,10.188.137.6
2026-01-23T23:27:08,peer3,git_clone,smartnic-fw,restricted,398121951,corp-workstation-7,10.126.149.93
2026-01-24T00:03:19,peer5,git_clone,general-tools,internal,325469404,corp-laptop-14,10.5.74.92
2026-01-24T00:44:50,peer1,git_fetch,accelerator-arch,restricted,6574865,corp-laptop-14,10.154.150.135
2026-01-24T02:47:23,peer4,git_fetch,accelerator-arch,restricted,19748339,corp-laptop-14,10.116.191.91
2026-01-24T02:51:12,peer3,git_fetch,smartnic-fw,restricted,25392836,corp-workstation-7,10.64.40.102
2026-01-24T04:13:28,peer5,git_fetch,general-tools,internal,9657559,corp-laptop-14,10.215.238.105
2026-01-24T04:19:14,peer5,git_clone,smartnic-fw,restricted,219210980,corp-laptop-22,10.100.35.128
